name,lenS,label,名詞,agent_utterance,cls,theme,freq,agent_utterance_refine,depend_word,nod_word,thank_word,questionmark,default,スポーツ,旅行,音楽,食事,UI3average,UI3average_diff
1902M3001_038,17.0,4.2,0, なるほど、勉強になります・・,1,default,16, なるほど、勉強になります。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.0
1902M3001_059,17.0,4.0,0, なるほど、勉強になります・・,1,default,16, なるほど、勉強になります。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.20000000000000018
1902M3001_051,19.0,3.6,0, いいですね，とても興味深いです！,3,default,3, いいですね、とても興味深いです！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.6,-0.3999999999999999
1902M4001_060,8.0,4.6,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.6,0.0
1902M4001_060,8.0,4.6,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.6,0.0
1902M4001_011,23.0,5.4,3, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.4,0.8000000000000007
1902M4001_012,44.0,6.0,3, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,6.0,0.5999999999999996
1902M4001_013,20.0,5.6,8, なるほど、普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.6,-0.40000000000000036
1902M4001_015,45.0,5.0,6, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,-0.5999999999999996
1902M4001_014,24.0,5.0,7, なるほど、その中でもおすすめのスイーツはありますか？,0,食事,20, その中でもおすすめのスイーツはありますか？,1,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,0.0
1902M4001_017,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-1.2000000000000002
1902M4001_029,13.0,3.6,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,-0.19999999999999973
1902M4001_031,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,0.19999999999999973
1902M4001_042,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,0.0
1902M4001_048,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,0.0
1902M4001_058,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.20000000000000018
1902M4001_026,39.0,6.2,1, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,2,スポーツ,20, 2020年にはオリンピックが日本で開催されるようですね。ご存じですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,6.2,2.2
1902M4001_027,60.0,4.6,1, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,7,スポーツ,19, 1964年以来56年ぶりの日本でのオリンピック開催で、たくさんの競技が行われるので行ってみたいものですね！,0,0,0,0,0.0,1.0,0.0,0.0,0.0,4.6,-1.6000000000000005
1902M4001_030,23.0,5.4,6, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.4,0.8000000000000007
1902M4001_041,20.0,6.4,23, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,6.4,1.0
1902M4001_039,16.0,3.6,0, なるほど、よくご存じですね・・,1,default,7, なるほど、よくご存じですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,-2.8000000000000003
1902M4001_028,34.0,5.0,4, 日本で開催されるオリンピックを、見にいく予定はありますか？,2,スポーツ,16, 日本で開催されるオリンピックを、見にいく予定はありますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.0,1.4
1902M4001_022,23.0,6.2,14, なにかおすすめのスポーツ観戦はありますか？,2,スポーツ,5, なにかおすすめのスポーツ観戦はありますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,6.2,1.2000000000000002
1902M4001_061,7.0,4.0,0, すごいですね。,3,default,9, すごいですね。,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,-2.2
1902M4001_061,7.0,4.0,0, すごいですね。,3,default,9, すごいですね。,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4001_055,17.0,4.8,0, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,4.8,0.7999999999999998
1902M4001_056,20.0,5.8,4, 旅行はどこに行ったことがありますか？,2,旅行,10, 旅行はどこに行ったことがありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.8,1.0
1902M4001_057,32.0,6.6,22, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,6.6,0.7999999999999998
1902M4001_062,24.0,6.2,18, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,6.2,-0.39999999999999947
1902M4001_064,18.0,6.8,20, 具体的には教えてもらえますか？,6,default,13, 具体的には教えてもらえますか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,6.8,0.5999999999999996
1902M4001_067,21.0,5.4,0, なるほど、それは素晴らしい経験ですね。,5,旅行,10, なるほど、それは素晴らしい経験ですね。,1,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,-1.3999999999999995
1902M4001_063,24.0,6.4,4, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,6.4,1.0
1902M4001_066,22.0,6.2,9, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,6.2,-0.20000000000000018
1902M4001_059,23.0,6.2,25, その旅先で何かハプニングはありましたか!,0,旅行,5, その旅先で何かハプニングはありましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,6.2,0.0
1902M4001_043,24.0,5.0,0, そうですね・・ぜひ参考にさせていただきます。,1,default,8, そうですね、ぜひ参考にさせていただきます。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,5.0,-1.2000000000000002
1902M4001_072,24.0,4.4,0, そうですね・・ぜひ参考にさせていただきます。,1,default,8, そうですね、ぜひ参考にさせていただきます。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.4,-0.5999999999999996
1902M4001_023,15.0,5.0,0, なるほど、面白そうですね！,1,default,5, なるほど、面白そうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,5.0,0.5999999999999996
1902M4001_023,15.0,5.0,0, なるほど、面白そうですね！,1,default,5, なるほど、面白そうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
1902M4001_050,11.0,6.2,16, ほかには、ありますか？,6,default,2, ほかには、ありますか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,6.2,1.2000000000000002
1902M4001_032,23.0,3.2,0, いいですね。テレビ観戦も楽しそうですね！,1,スポーツ,9, いいですね。テレビ観戦も楽しそうですね！,0,1,0,0,0.0,1.0,0.0,0.0,0.0,3.2,-3.0
1902M4001_025,34.0,5.4,0, なるほど、面白そうですね，機会があればわたしも見てみたいです！,1,スポーツ,2, なるほど、面白そうですね。機会があれば私も見てみたいです！,0,1,0,0,0.0,1.0,0.0,0.0,0.0,5.4,2.2
1902M4002_049,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4002_055,5.0,3.8,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.20000000000000018
1902M4002_085,5.0,3.4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.4,-0.3999999999999999
1902M4002_083,8.0,5.0,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,5.0,1.6
1902M4002_083,8.0,5.0,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
1902M4002_010,23.0,5.0,2, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,0.0
1902M4002_006,13.0,3.6,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,-1.4
1902M4002_016,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.6000000000000001
1902M4002_031,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.20000000000000018
1902M4002_037,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4002_039,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4002_072,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.20000000000000018
1902M4002_045,15.0,3.4,1, 最近スポーツはしましたか？,2,スポーツ,7, 最近スポーツはしましたか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,3.4,-0.8000000000000003
1902M4002_048,29.0,5.0,0, そのほか健康のために、気をつけていることはありますか？,0,スポーツ,16, そのほか健康のために、気をつけていることはありますか？,1,0,0,1,0.0,1.0,0.0,0.0,0.0,5.0,1.6
1902M4002_051,39.0,4.8,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,2,スポーツ,20, 2020年にはオリンピックが日本で開催されるようですね。ご存じですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,4.8,-0.20000000000000018
1902M4002_052,60.0,5.0,0, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,7,スポーツ,19, 1964年以来56年ぶりの日本でのオリンピック開催で、たくさんの競技が行われるので行ってみたいものですね！,0,0,0,0,0.0,1.0,0.0,0.0,0.0,5.0,0.20000000000000018
1902M4002_053,23.0,5.2,2, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.2,0.20000000000000018
1902M4002_012,20.0,4.0,1, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,4.0,-1.2000000000000002
1902M4002_024,20.0,4.0,10, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4002_054,34.0,3.8,0, 日本で開催されるオリンピックを、見にいく予定はありますか？,2,スポーツ,16, 日本で開催されるオリンピックを、見にいく予定はありますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,3.8,-0.20000000000000018
1902M4002_036,20.0,5.8,7, それのどういったところが好きなんですか？,6,default,5, それのどういったところが好きなんですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,5.8,2.0
1902M4002_057,13.0,4.0,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-1.7999999999999998
1902M4002_086,13.0,4.0,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4002_050,8.0,3.8,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.20000000000000018
1902M4002_074,8.0,4.4,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.4,0.6000000000000005
1902M4002_076,8.0,4.0,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.40000000000000036
1902M4002_079,17.0,3.4,2, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,3.4,-0.6000000000000001
1902M4002_080,20.0,5.2,3, 旅行はどこに行ったことがありますか？,2,旅行,10, 旅行はどこに行ったことがありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.2,1.8000000000000003
1902M4002_081,24.0,5.6,0, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,5.6,0.39999999999999947
1902M4002_082,18.0,6.4,7, 具体的には教えてもらえますか？,6,default,13, 具体的には教えてもらえますか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,6.4,0.8000000000000007
1902M4002_014,19.0,4.0,2, それは「最近」食べられたんですか？,0,食事,12, それは最近食べられたんですか？,1,0,0,1,0.0,0.0,0.0,0.0,1.0,4.0,-2.4000000000000004
1902M4002_015,14.0,5.0,0, どこで食べられたんですか・・,2,食事,8, どこで食べられたんですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,1.0
1902M4002_084,24.0,3.2,4, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,3.2,-1.7999999999999998
1902M4002_013,63.0,4.8,0, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,2,食事,10, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4.8,1.5999999999999996
1902M4002_046,31.0,5.0,1, スポーツはするほうが好きですか？それとも見るほうが好きですか？,0,スポーツ,9, スポーツはするほうが好きですか？それとも見るほうが好きですか？,1,0,0,1,0.0,1.0,0.0,0.0,0.0,5.0,0.20000000000000018
1902M4002_047,28.0,5.0,0, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.0,0.0
1902M4002_056,23.0,5.0,0, いいですね。テレビ観戦も楽しそうですね！,1,スポーツ,9, いいですね。テレビ観戦も楽しそうですね！,0,1,0,0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
1902M4002_065,8.0,3.2,0, そうなんですか．,3,default,1, そうなんですか。,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.2,-1.7999999999999998
1902M4003_019,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4003_071,8.0,3.4,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.4,-0.6000000000000001
1902M4003_071,8.0,3.4,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.4,0.0
1902M4003_009,23.0,5.0,3, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,1.6
1902M4003_010,44.0,5.0,1, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,0.0
1902M4003_017,19.0,5.6,0, そうですか、とても美味しそうですね・・,1,食事,8, そうですか、とても美味しそうですね。,0,1,0,0,0.0,0.0,0.0,0.0,1.0,5.6,0.5999999999999996
1902M4003_011,20.0,5.2,4, なるほど、普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.2,-0.39999999999999947
1902M4003_013,45.0,3.8,0, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,-1.4000000000000004
1902M4003_012,24.0,4.4,2, なるほど、その中でもおすすめのスイーツはありますか？,0,食事,20, その中でもおすすめのスイーツはありますか？,1,0,0,1,0.0,0.0,0.0,0.0,1.0,4.4,0.6000000000000005
1902M4003_015,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.6000000000000005
1902M4003_030,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.40000000000000036
1902M4003_036,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.20000000000000018
1902M4003_045,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4003_078,15.0,3.2,0, 最近スポーツはしましたか？,2,スポーツ,7, 最近スポーツはしましたか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,3.2,-0.7999999999999998
1902M4003_080,39.0,4.2,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,2,スポーツ,20, 2020年にはオリンピックが日本で開催されるようですね。ご存じですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,4.2,1.0
1902M4003_083,23.0,2.8,1, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,2.8,-1.4000000000000004
1902M4003_084,34.0,3.4,0, 日本で開催されるオリンピックを、見にいく予定はありますか？,2,スポーツ,16, 日本で開催されるオリンピックを、見にいく予定はありますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,3.4,0.6000000000000001
1902M4003_028,24.0,4.6,4, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1.0,0.0,0.0,0.0,0.0,4.6,1.1999999999999997
1902M4003_059,13.0,4.0,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.5999999999999996
1902M4003_042,38.0,4.8,3, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,4.8,0.7999999999999998
1902M4003_044,22.0,4.0,2, その歌手のどういうところが好きなんですか？,0,音楽,10, その歌手のどういうところが好きなんですか？,1,0,0,1,0.0,0.0,0.0,1.0,0.0,4.0,-0.7999999999999998
1902M4003_069,8.0,4.0,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4003_073,8.0,4.0,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M4003_085,8.0,3.6,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,-0.3999999999999999
1902M4003_046,11.0,4.4,0, カラオケは好きですか？,2,音楽,14, カラオケは好きですか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,4.4,0.8000000000000003
1902M4003_064,20.0,4.8,2, 旅行はどこに行ったことがありますか？,2,旅行,10, 旅行はどこに行ったことがありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,4.8,0.39999999999999947
1902M4003_065,32.0,5.2,1, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.2,0.40000000000000036
1902M4003_074,24.0,5.0,4, 旅行に行くときはなにか目的はありますか？,2,旅行,11, 旅行に行くときは何か目的はありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.0,-0.20000000000000018
1902M4003_076,24.0,4.4,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0.0,0.0,1.0,0.0,0.0,4.4,-0.5999999999999996
1902M4003_020,11.0,4.0,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.40000000000000036
1902M4003_088,11.0,3.8,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.20000000000000018
1902M4003_029,17.0,5.2,0, どういったところが好きなんですか？,2,default,3, どういったところが好きなんですか？,0,0,0,1,1.0,0.0,0.0,0.0,0.0,5.2,1.4000000000000004
1902M4003_050,15.0,5.2,4, コンサートとかには行きますか？,2,音楽,6, コンサートとかには行きますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,5.2,0.0
1902M4003_051,35.0,4.6,0, なまで演奏をきくと、迫力があって、感動するみたいですね！,7,音楽,4, なまで演奏をきくと、迫力があって、感動するみたいですね！,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.6,-0.6000000000000005
1902M4003_070,24.0,2.6,0, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,2.6,-1.9999999999999996
1902M4003_068,22.0,2.2,1, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,2.2,-0.3999999999999999
1902M4003_066,23.0,4.4,0, その旅先で何かハプニングはありましたか!,0,旅行,5, その旅先で何かハプニングはありましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,4.4,2.2
1902M4003_018,19.0,3.2,0, そのほかにおすすめのものはありますか？,6,default,6, そのほかにおすすめのものはありますか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,3.2,-1.2000000000000002
1902M4003_079,31.0,4.0,2, スポーツはするほうが好きですか？それとも見るほうが好きですか？,0,スポーツ,9, スポーツはするほうが好きですか？それとも見るほうが好きですか？,1,0,0,1,0.0,1.0,0.0,0.0,0.0,4.0,0.7999999999999998
1902M4003_072,25.0,4.8,0, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,4.8,0.7999999999999998
1902M4003_049,20.0,4.4,1, おすすめの歌手やきょくってありますか？,2,音楽,3, おすすめの歌手や曲ってありますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,4.4,-0.39999999999999947
1902M4003_087,18.0,2.4,0, 競技はなにをご覧になりますか？,2,スポーツ,7, 競技は何をご覧になりますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,2.4,-2.0000000000000004
1902M4003_086,25.0,3.4,0, そうですか。テレビでの観戦はなされるんですか？,2,スポーツ,4, テレビでの観戦はなされるんですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,3.4,1.0
1902M4003_052,26.0,3.6,0, わたしも実際に、演奏をきいてみたいものです。,7,音楽,3, わたしも実際に、演奏をきいてみたいものです。,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.6,0.20000000000000018
1902M4003_014,28.0,3.2,0, そうですか。最近はまっている食べ物はありますか・・,2,食事,2, 最近はまっている食べ物はありますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3.2,-0.3999999999999999
1902M4003_075,7.0,4.0,0, すごいですね！,3,default,5, すごいですね！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.7999999999999998
1902M4003_075,7.0,4.0,0, すごいですね！,3,default,5, すごいですね！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902M5001_029,5.0,4.2,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.0
1902M5001_044,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.20000000000000018
1902M5001_009,23.0,4.8,2, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4.8,0.7999999999999998
1902M5001_010,44.0,5.8,6, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.8,1.0
1902M5001_011,20.0,4.6,1, なるほど、普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4.6,-1.2000000000000002
1902M5001_012,45.0,4.4,1, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4.4,-0.1999999999999993
1902M5001_018,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,-0.20000000000000018
1902M5001_035,13.0,3.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.2,-1.0
1902M5001_039,13.0,3.6,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,0.3999999999999999
1902M5001_058,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.6000000000000001
1902M5001_031,13.0,4.0,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.20000000000000018
1902M5001_046,13.0,4.2,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.2,0.20000000000000018
